id;nome;asl;tipo;comune;indirizzo;telefono;email;servizi;attribuzione_servizi;accesso;orari;fonte;gestione;verifica;ultima_verifica;note;origine_dato_v7;stato_riesame_v7;nota_temporale_v7;titolarita_v6;esito_v6;fonte_v6;livello_prova_v6;note_v6;origine_record_v7_2;stato_verifica_v7_2;fonte_verifica_v7_2;data_verifica_v7_2;note_v7_2
R2-06;CSM Monza;ASL Roma 2;CSM;Roma;Via Monza, 2;0651006513 / 0651007711;csm.monza@aslroma2.it;"Prima valutazione multidisciplinare; visite psichiatriche e psicologiche; terapie farmacologiche e psicoterapie; consulenza con MMG/PLS e 118; servizio sociale; sostegno nelle crisi; ricovero volontario/TSO quando indicato; riabilitazione e risocializzazione; progetti individuali; inserimenti residenziali/semiresidenziali, centri diurni e tirocini; supporto all'abitare e alle famiglie; visite domiciliari; percorsi per utenti in REMS.";Profilo ufficiale comune alla rete CSM ASL Roma 2;Primo accesso diretto dell’interessato/familiare, senza ricetta salvo prestazioni medico-legali;"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-07;CSM Cinecittà;ASL Roma 2;CSM;Roma;Piazza di Cinecittà, 11;0641436200;uos.cinecitta@aslroma2.it;"Prima valutazione multidisciplinare; visite psichiatriche e psicologiche; terapie farmacologiche e psicoterapie; consulenza con MMG/PLS e 118; servizio sociale; sostegno nelle crisi; ricovero volontario/TSO quando indicato; riabilitazione e risocializzazione; progetti individuali; inserimenti residenziali/semiresidenziali, centri diurni e tirocini; supporto all'abitare e alle famiglie; visite domiciliari; percorsi per utenti in REMS.";Profilo ufficiale comune alla rete CSM ASL Roma 2;Primo accesso diretto dell’interessato/familiare, senza ricetta salvo prestazioni medico-legali;"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-08;CSM Tosti;ASL Roma 2;CSM;Roma;Piazzale Antonio Tosti, 4;0651004299;csm.d8@aslroma2.it;"Prima valutazione multidisciplinare; visite psichiatriche e psicologiche; terapie farmacologiche e psicoterapie; consulenza con MMG/PLS e 118; servizio sociale; sostegno nelle crisi; ricovero volontario/TSO quando indicato; riabilitazione e risocializzazione; progetti individuali; inserimenti residenziali/semiresidenziali, centri diurni e tirocini; supporto all'abitare e alle famiglie; visite domiciliari; percorsi per utenti in REMS.";Profilo ufficiale comune alla rete CSM ASL Roma 2;Primo accesso diretto dell’interessato/familiare, senza ricetta salvo prestazioni medico-legali;"Lun–ven 07:50–19:50; sab 07:50–13:50";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-09;CSM Orio Vergani;ASL Roma 2;CSM;Roma;Via Orio Vergani, 1;0651008550 / 0651008508;csm.d9@aslroma2.it;"Prima valutazione multidisciplinare; visite psichiatriche e psicologiche; terapie farmacologiche e psicoterapie; consulenza con MMG/PLS e 118; servizio sociale; sostegno nelle crisi; ricovero volontario/TSO quando indicato; riabilitazione e risocializzazione; progetti individuali; inserimenti residenziali/semiresidenziali, centri diurni e tirocini; supporto all'abitare e alle famiglie; visite domiciliari; percorsi per utenti in REMS.";Profilo ufficiale comune alla rete CSM ASL Roma 2;Primo accesso diretto dell’interessato/familiare, senza ricetta salvo prestazioni medico-legali;"Lun–ven 07:40–19:40; sab 07:40–13:40";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-10;SerD Distretto 4 — ospitato altrove;ASL Roma 2;SerD;Roma;ND — non documentato nelle fonti consultate;0641436156 / 0641436158 / 0641436155;patologie.dipendenza.d4@aslroma2.it;"Prevenzione, cura e riabilitazione delle dipendenze da sostanze e delle dipendenze senza sostanza; presa in carico multidisciplinare e interdisciplinare; tutela della riservatezza/anonimato. Tutti i servizi territoriali della rete dispongono inoltre di un ambulatorio per il Disturbo da Gioco d'Azzardo (DGA/GAP).";Profilo ufficiale comune alla rete SerD ASL Roma 2;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";"Attività temporaneamente garantite tramite SerD D5 e D7; contattare il servizio";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-11;SerD Distretto 5;ASL Roma 2;SerD;Roma;Via Casilina, 397;0651007296;patologie.dipendenza.d5@aslroma2.it;"Prevenzione, cura e riabilitazione delle dipendenze da sostanze e delle dipendenze senza sostanza; presa in carico multidisciplinare e interdisciplinare; tutela della riservatezza/anonimato. Tutti i servizi territoriali della rete dispongono inoltre di un ambulatorio per il Disturbo da Gioco d'Azzardo (DGA/GAP).";Profilo ufficiale comune alla rete SerD ASL Roma 2;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";Lun–ven 08:15–13:15 e 15:00–18:30;https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-12;SerD Distretto 6;ASL Roma 2;SerD;Roma;Via Casilina, 1368;0641436181;patologie.dipendenza.d6@aslroma2.it;"Prevenzione, cura e riabilitazione delle dipendenze da sostanze e delle dipendenze senza sostanza; presa in carico multidisciplinare e interdisciplinare; tutela della riservatezza/anonimato. Tutti i servizi territoriali della rete dispongono inoltre di un ambulatorio per il Disturbo da Gioco d'Azzardo (DGA/GAP).";Profilo ufficiale comune alla rete SerD ASL Roma 2;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";Lun–ven 08:00–19:00;https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-13;SerD Distretto 7;ASL Roma 2;SerD;Roma;Via dei Sestili, 7;0641436542;patologie.dipendenza.d7@aslroma2.it;"Prevenzione, cura e riabilitazione delle dipendenze da sostanze e delle dipendenze senza sostanza; presa in carico multidisciplinare e interdisciplinare; tutela della riservatezza/anonimato. Tutti i servizi territoriali della rete dispongono inoltre di un ambulatorio per il Disturbo da Gioco d'Azzardo (DGA/GAP).";Profilo ufficiale comune alla rete SerD ASL Roma 2;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";"Lun/mer 08:15–15:00; mar/gio 08:15–15:00 e 14:15–19:00; ven 08:15–14:30";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-14;SerD Distretto 8;ASL Roma 2;SerD;Roma;Via Appia Antica, 220;0651008330;patologie.dipendenza.d8@aslroma2.it;"Prevenzione, cura e riabilitazione delle dipendenze da sostanze e delle dipendenze senza sostanza; presa in carico multidisciplinare e interdisciplinare; tutela della riservatezza/anonimato. Tutti i servizi territoriali della rete dispongono inoltre di un ambulatorio per il Disturbo da Gioco d'Azzardo (DGA/GAP).";Profilo ufficiale comune alla rete SerD ASL Roma 2;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";Lun–ven 08:00–19:00;https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-15;SerD Distretto 9;ASL Roma 2;SerD;Roma;Piazzale dell’Umanesimo, 10;0651008013;patologie.dipendenza.d9@aslroma2.it;"Prevenzione, cura e riabilitazione delle dipendenze da sostanze e delle dipendenze senza sostanza; presa in carico multidisciplinare e interdisciplinare; tutela della riservatezza/anonimato. Tutti i servizi territoriali della rete dispongono inoltre di un ambulatorio per il Disturbo da Gioco d'Azzardo (DGA/GAP).";Profilo ufficiale comune alla rete SerD ASL Roma 2;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";"Lun/mer 07:00–19:00; mar/gio/ven 07:00–14:00";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-16;Alcologia Appia Antica;ASL Roma 2;Ambulatorio specialistico;Roma;Via Appia Antica, 220;0651008330;patologie.dipendenza.d8@aslroma2.it;Percorsi specialistici per problemi legati all’alcol;Dato già presente nel censimento precedente;Contatto con SerD Distretto 8 / ambulatorio specialistico;"Lun–ven 08–19; sab 08–13; dom 08:30–12:30";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R2-17;SerD Rebibbia;ASL Roma 2;SerD penitenziario;Roma;Via Raffaele Majetti, 70;0641436471;patologie.dipendenza.rebibbia@aslroma2.it;Assistenza per dipendenze alla popolazione detenuta;Dato già presente nel censimento precedente;"Accesso diretto; per il servizio penitenziario accesso ristretto al Polo Rebibbia secondo regole dell'istituto";Lun–dom 08:30–16:00;https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma2.it/attachements/j4/com_content.article/Guida-Servizi-DSM-FINALE-21-11-2025.pdf;;
R3-01;Direzione DSM Roma 3;ASL Roma 3;DSM;Roma;Via Raffaello Giovagnoli, 29;0656486152 / 0656486154 / 0656486155;dsmdir@aslroma3.it;Direzione della rete salute mentale, età evolutiva e dipendenze;Dato già presente nel censimento precedente;ND — non documentato nelle fonti consultate;ND — non documentato nelle fonti consultate;https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/;;
R3-02;CSM Ostia;ASL Roma 3;CSM;Roma;Via Adolfo Cozza, 7;0656483700;csm.sirene@aslroma3.it;Visite psichiatriche e psicologiche, psicodiagnostica, terapia, psicoterapia, sostegno familiare, attività domiciliare e riabilitazione secondo progetto;Dato già presente nel censimento precedente;"Contatto con il CSM; ambulatorio Acilia su appuntamento";"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-municipio-x/;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-municipio-x/;;
R3-03;CSM Acilia — ambulatorio decentrato;ASL Roma 3;Ambulatorio CSM;Roma;Via Poggio di Acilia, 62;0656483592 / 0656483250;csm.sirene@aslroma3.it;Visite psichiatriche e colloqui psicologici su appuntamento;Dato già presente nel censimento precedente;"Contatto con il CSM; ambulatorio Acilia su appuntamento";"Lun–ven 08–14; appuntamenti concordati con CSM X";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-municipio-x/;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-municipio-x/;;
R3-04;CSM Fiumicino;ASL Roma 3;CSM;Fiumicino;Largo dello Spinarello, 12/14;0656484301;dsm.d1@aslroma3.it;"Valutazione e trattamento psichiatrico e psicologico; interventi familiari e riabilitativi";Dato già presente nel censimento precedente;"Contatto con il CSM; ambulatorio Acilia su appuntamento";"Lun–ven 08:00–20:00; sab e prefestivi 08:00–14:00";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-comune-di-fiumicino/;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-comune-di-fiumicino/;;
R3-05;CSM Municipio XI — Portuense;ASL Roma 3;CSM;Roma;Via Portuense, 571;0656485804;dsm.csmd3@aslroma3.it;"Presa in carico psichiatrica, psicologica e sociale; progetti individuali e riabilitazione";Dato già presente nel censimento precedente;"Contatto con il CSM; ambulatorio Acilia su appuntamento";"Lun 13–20; mar 08–18; mer–ven 08–15";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-municipio-xi/;Rete ASL — dato ereditato V4;Non riesaminato nella revisione residenziale V5;2026-09-19;;Rete_ASL_V6;Ereditata / non riesaminata nella V7;La data presente in 'ultima_verifica' non equivale a un nuovo riesame V7.;;;;;;Rete ASL V7.1;"Ereditato V7.1; non necessariamente ricontrollato nella V7.2";https://www.aslroma3.it/dipartimenti/dipartimento-di-salute-mentale/uoc-salute-mentale-distretto-sanitario-municipio-xi/;;
